ID,Schadensklasse,Mittelwert_x,Mittelwert_y,Mittelwert_z,Variance_x,Variance_y,Variance_z,Effektivwert_x,Effektivwert_y,Effektivwert_z,Standardabweichung_x,Standardabweichung_y,Standardabweichung_z,Woehlbung_x,Woehlbung_y,Woehlbung_z,Schiefe_x,Schiefe_y,Schiefe_z,Mittlere_Absolute_Abweichung_x,Mittlere_Absolute_Abweichung_y,Mittlere_Absolute_Abweichung_z,Zentrales_Moment_x,Zentrales_Moment_y,Zentrales_Moment_z,Median_x,Median_y,Median_z,Timestamp
6277,2,227.84,-314.88,15852.0,284311.0,1826680.0,583193,579.601,1387.09,15870.4,532.941,1350.87,763.289,0.0439411,-1.06472,-0.266937,0.228269,-0.0164204,0.0483931,425.61,1166.49,617.188,0,0,0,256,-256,15872,1606490000
6278,2,230.144,-357.376,15873.8,374638.0,1611120.0,614356,653.628,1318.04,15893.1,611.77,1268.66,783.417,0.18347,-0.977291,-0.373369,0.170467,0.0592597,-0.00913033,480.75,1093.64,630.757,0,0,0,256,-512,15872,1606490000
6279,2,287.232,-290.56,15858.9,410214.0,1646910.0,601593,701.646,1315.18,15877.9,640.16,1282.68,775.236,0.199349,-0.986743,-0.242415,0.355161,-0.0453872,-0.023903,505.346,1101.41,622.341,0,0,0,256,-256,15872,1606490000
6280,2,246.784,-353.536,15817.0,490221.0,1718750.0,557008,742.047,1357.21,15834.5,699.808,1310.36,745.957,-0.102364,-0.978469,-0.0993129,0.0489093,-0.0364732,-0.0498161,552.622,1130.78,599.02,0,0,0,256,-256,15872,1606490000
6281,2,250.368,-346.368,15869.2,326271.0,1578270.0,490233,623.401,1302.56,15884.6,570.915,1255.66,699.816,-0.185023,-0.916341,0.260991,-0.254763,0.00776937,-0.143546,452.789,1070.34,541.919,0,0,0,256,-384,15872,1606490000
6282,2,249.344,-298.24,15879.2,375590.0,1947960.0,662918,661.353,1426.52,15900.0,612.548,1395.0,813.791,-0.393097,-1.06341,-0.402937,0.133188,-0.0630385,0.0773629,498.828,1207.28,656.703,0,0,0,256,-256,15872,1606490000
6283,0,257.536,-300.032,15798.5,376682.0,2515720.0,844334,665.305,1613.45,15825.2,613.437,1585.31,918.417,-0.167537,-1.18142,-0.395978,-0.0301877,-0.0384254,0.0118303,483.558,1384.07,747.491,0,0,0,256,-256,15872,1606490000
6284,2,272.128,-326.656,15909.1,510448.0,1973280.0,775803,764.193,1441.53,15933.5,714.099,1404.03,880.356,-0.0331715,-1.16347,-0.402109,-0.0996952,0.00369223,0.0212857,568.367,1230.35,715.707,0,0,0,256,-256,15872,1606490000
6285,2,256.768,-364.8,15892.7,306949.0,1879120.0,708395,610.387,1417.86,15915.0,553.753,1370.12,841.241,-0.257321,-1.22283,-0.29331,0.011549,0.0367849,-0.0745547,437.155,1204.12,684.425,0,0,0,256,-512,15872,1606490000
6286,2,244.48,-358.144,15866.9,388425.0,1417110.0,644575,669.184,1242.56,15887.2,622.926,1189.83,802.453,-0.129845,-1.05504,-0.0782552,0.0257103,0.0221501,-0.125862,494.671,1036.34,644.25,0,0,0,256,-256,15872,1606490000
6287,2,235.52,-340.224,15819.3,429664.0,999949.0,729068,696.207,1055.79,15842.3,655.16,999.475,853.427,-0.214925,-0.904686,-0.374753,0.0349851,-0.0121455,0.0459637,527.401,856.482,695.404,0,0,0,256,-256,15872,1606490000
6288,2,215.296,-348.928,15812.6,428491.0,1061650.0,729239,688.778,1087.35,15835.6,654.265,1029.85,853.528,-0.161084,-0.899379,-0.212265,-0.0357839,-0.0319132,-0.0997415,519.979,879.686,684.569,0,0,0,256,-512,15872,1606490000
6289,2,243.712,-327.936,15837.4,379289.0,1041620.0,553991,662.046,1071.51,15854.9,615.556,1020.09,743.933,-0.501784,-0.784028,-0.221319,0.0128523,-0.00780193,-0.0117523,499.163,864.415,601.272,0,0,0,256,-256,15872,1606490000
6290,2,256.256,-329.984,15842.6,316265.0,924555.0,539624,617.751,1016.13,15859.6,562.093,961.057,734.224,-0.0189937,-0.735816,0.0186017,0.00779728,-0.0571138,0.0249412,446.25,809.388,584.008,0,0,0,256,-256,15872,1606490000
6291,2,281.088,-357.12,15838.0,374742.0,1173680.0,577642,673.334,1140.19,15856.2,611.856,1082.82,759.648,-0.334294,-0.819479,-0.492432,0.0752667,-0.00111748,0.0598834,493.296,920.225,618.028,0,0,0,256,-512,15872,1606490000
6292,2,219.648,-334.08,15861.8,345447.0,1432340.0,669687,627.174,1241.98,15882.8,587.454,1196.21,817.935,-0.246612,-0.843096,-0.376569,0.132915,0.0183239,0.0642949,474.46,1017.76,662.753,0,0,0,256,-256,15872,1606490000
6293,2,247.296,-342.528,15832.8,445884.0,2038490.0,626337,711.754,1467.57,15852.6,667.411,1427.04,791.019,-0.332613,-1.17271,-0.152071,0.125583,-0.00517615,-0.0271539,540.431,1247.59,636.493,0,0,0,256,-256,15872,1606490000
6294,2,254.976,-336.384,15810.3,453175.0,2241960.0,601365,719.538,1533.91,15829.3,672.846,1496.57,775.089,-0.207511,-1.2629,-0.212096,0.133887,-0.00635577,-0.0925727,530.549,1323.27,624.835,0,0,0,256,-256,15872,1606490000
6295,2,151.04,-308.48,15867.1,363689.0,1866950.0,614466,621.4,1400.09,15886.5,602.764,1365.68,783.487,0.286693,-1.23739,-0.112464,0.243456,-0.0207754,-0.0201313,476.908,1204.1,624.495,0,0,0,256,-256,15872,1606490000
6296,2,212.48,-344.832,15836.4,335559.0,1114740.0,514164,616.742,1110.2,15852.6,578.985,1055.29,716.694,0.195727,-0.868611,-0.203619,0.158845,-0.0204424,-0.124964,455.608,900.415,575.264,0,0,0,256,-256,15872,1606490000
6297,2,283.136,-347.392,15796.0,424492.0,1183290.0,434859,710.094,1141.4,15809.7,651.205,1087.25,659.109,-0.220981,-0.843566,0.147591,0.117199,-0.021947,-0.103625,519.173,924.159,527.154,0,0,0,256,-256,15872,1606490000
6298,2,284.16,-311.808,15834.6,409610.0,1577880.0,440363,699.962,1293.65,15848.5,639.688,1255.51,663.266,-0.141453,-0.882396,-0.0673982,0.0691048,0.0295578,-0.0302863,515.722,1066.86,520.88,0,0,0,256,-256,15872,1606490000
6299,2,256.768,-355.328,15831.8,488666.0,1556560.0,436142,744.384,1296.63,15845.6,698.697,1247.0,660.081,-0.0197533,-0.80164,-0.072844,0.00924522,-0.0908892,-0.161924,556.911,1057.53,526.608,0,0,0,256,-256,15872,1606490000
6300,0,387.328,-359.936,15833.3,6076270.0,56727900.0,24050300,2494.04,7536.62,16574.7,2463.78,7528.02,4901.66,2.41512,1.84064,2.38991,0.162919,-0.157368,0.180161,1666.01,4857.04,3084.11,0,0,0,256,-256,15872,1606490000
6301,0,122.368,-306.176,15721.7,9107040.0,103428000.0,21948000,3018.76,10169.5,16404.2,3016.28,10164.9,4682.52,0.106155,-0.66219,0.28091,0.246955,-0.00670758,0.0716352,2403.95,8367.94,3658.32,0,0,0,0,-512,15616,1606490000
6302,0,328.96,-52.224,15727.6,6633620.0,100604000.0,22470500,2595.23,10025.3,16425.8,2574.29,10025.2,4737.94,0.396047,-0.58705,0.213574,0.0119728,-0.0657842,0.0185605,2036.41,8196.02,3726.59,0,0,0,512,256,15616,1606490000
6303,0,90.368,-383.488,15877.6,5426980.0,98580600.0,17972200,2330.18,9931.22,16433.3,2328.42,9923.81,4237.24,0.226238,-0.716575,0.168621,-0.00726212,0.00250494,0.209535,1846.47,8201.47,3337.69,0,0,0,0,-512,15616,1606490000
6304,0,207.616,102.912,15728.9,4852900.0,119174000.0,25644000,2211.59,10911.7,16523.2,2201.83,10911.2,5061.45,-0.184503,-0.944737,0.414249,-0.0879057,-0.081863,-0.0144616,1779.87,9244.56,3919.39,0,0,0,0,384,15872,1606490000
6305,0,147.712,-40.704,15634.7,6642950.0,95382000.0,19163300,2580.34,9761.57,16235.4,2576.1,9761.48,4375.4,-0.348491,-0.703429,1.09897,0.00239085,-0.0645206,-0.0359653,2096.29,8064.0,3317.19,0,0,0,256,512,15616,1606490000
6306,0,346.624,-144.128,15694.6,5496410.0,91098200.0,23695600,2368.77,9540.85,16431.4,2343.27,9539.76,4865.38,0.438868,-0.593241,0.175984,-0.196984,0.0254703,0.0920713,1832.17,7824.45,3829.26,0,0,0,512,-256,15360,1606490000
6307,0,249.344,-258.304,15720.2,7457150.0,113979000.0,22233300,2740.78,10673.9,16411.4,2729.41,10670.8,4712.86,-0.111027,-0.914776,0.221803,0.0285724,0.0381579,0.0473496,2204.05,8966.88,3740.47,0,0,0,256,-640,15616,1606490000
6308,1,165.376,-86.016,15650.6,6023190.0,124582000.0,25722200,2458.56,11156.4,16451.0,2452.99,11156.0,5069.17,-0.348684,-0.966519,-0.126901,-0.0163639,0.0383585,-0.0589426,2002.53,9452.02,4057.76,0,0,0,256,-512,15616,1606490000
6309,1,304.384,-97.536,15572.0,7613280.0,128311000.0,27666300,2774.58,11322.2,16435.5,2757.84,11321.8,5257.25,-0.19952,-1.01058,0.42104,-0.0636352,-0.0134893,-0.218695,2214.74,9664.4,4118.07,0,0,0,256,0,15360,1606490000
6310,1,332.032,-206.336,15732.0,8249580.0,149344000.0,25742800,2889.91,12216.3,16529.1,2870.77,12214.5,5071.2,0.0930059,-1.19907,-0.308944,0.104237,0.0159205,-0.0299977,2265.83,10627.0,4093.6,0,0,0,256,-512,15616,1606490000
6311,1,173.312,-382.464,15733.8,5220750.0,134835000.0,26794700,2290.32,11612.3,16562.6,2283.75,11606.0,5173.77,-0.114838,-1.05886,-0.291854,0.0492236,0.0383478,-0.0276149,1848.05,9929.99,4181.06,0,0,0,256,-512,15616,1606490000
6312,0,208.384,-313.6,15814.1,5431510.0,134694000.0,23376300,2338.7,11604.2,16536.0,2329.39,11600.0,4832.48,-0.110738,-1.06859,-0.204548,-0.041063,-0.00172248,0.0274103,1853.8,9935.78,3854.48,0,0,0,256,-512,15616,1606490000
6313,1,162.304,128.512,15726.6,6456120.0,155370000.0,31939800,2544.8,12459.2,16710.3,2539.62,12458.5,5648.7,-0.0987087,-1.17857,-0.291818,0.0573751,-0.0464777,-0.0749758,2025.57,10799.6,4541.15,0,0,0,256,256,15616,1606490000
6314,1,254.976,-94.464,15921.2,6760640.0,151562000.0,27315700,2611.3,12305.3,16756.2,2598.82,12304.9,5223.83,0.0313674,-1.251,-0.262694,-0.0714741,-0.0069352,-0.00934349,2069.55,10772.3,4210.29,0,0,0,256,0,15616,1606490000
6315,1,197.376,-143.104,15762.2,9271120.0,165395000.0,30050300,3049.72,12855.0,16687.3,3043.33,12854.2,5479.08,-0.13056,-1.33093,-0.321276,-0.0180189,-0.00362598,0.00652836,2448.21,11325.7,4445.66,0,0,0,0,256,15616,1606490000
6316,1,265.984,-231.936,15717.9,9172120.0,140692000.0,25646500,3038.7,11857.7,16512.8,3027.04,11855.4,5061.71,-0.004164,-1.19945,0.39656,-0.161208,0.00237536,-0.162141,2418.35,10326.9,3970.26,0,0,0,512,-640,15872,1606490000
6317,1,340.736,114.176,15746.6,15964000.0,161143000.0,30616700,4008.01,12688.4,16689.5,3993.5,12687.9,5530.46,-0.0307664,-1.34589,-0.397328,-0.0217072,-0.0397452,-0.0840031,3171.41,11215.9,4504.28,0,0,0,256,512,15872,1606490000
6318,1,534.528,-276.48,15777.0,40454400.0,133307000.0,36452500,6379.63,11543.4,16891.7,6357.2,11540.1,6034.57,0.101097,-1.02388,0.309759,-0.131388,0.0404228,-0.163686,5045.49,9863.19,4776.42,0,0,0,768,-768,15872,1606490000
6319,1,154.112,82.176,15624.4,17929700.0,143627000.0,29448300,4235.03,11978.8,16539.1,4232.23,11978.5,5423.91,-0.502989,-1.19835,-0.202583,0.00250333,-0.0169601,0.115149,3471.37,10408.7,4362.44,0,0,0,0,128,15360,1606490000
6320,1,359.168,105.984,15711.0,20342400.0,137767000.0,33002900,4522.29,11732.0,16727.4,4508.0,11731.5,5741.95,-0.696582,-1.10079,-0.192156,0.0887698,-0.0655362,-0.112709,3747.0,10083.9,4613.47,0,0,0,256,768,15872,1606490000
6321,1,153.088,-161.024,15757.8,17748100.0,126244000.0,28579800,4213.53,11231.4,16639.1,4210.75,11230.2,5343.33,0.327725,-1.00163,0.0885243,0.0743036,-0.00787501,-0.0839499,3317.77,9519.05,4224.86,0,0,0,256,0,15872,1606490000
6322,1,288.256,-95.488,15625.2,10905200.0,134217000.0,29611800,3313.22,11579.8,16544.8,3300.65,11579.4,5438.95,-0.129108,-1.0912,0.110923,-0.0648184,-0.013633,-0.0457312,2660.29,9900.48,4302.08,0,0,0,512,0,15616,1606490000
6323,1,16.384,-457.728,15854.6,22401500.0,117742000.0,28312400,4730.68,10855.1,16722.8,4730.65,10845.5,5318.28,-0.101247,-0.877567,0.474506,-0.0234084,-0.00804875,-0.265597,3807.0,9146.32,4208.03,0,0,0,256,-768,15872,1606490000
6324,1,229.632,250.368,15689.2,17761500.0,157305000.0,27758200,4218.59,12538.3,16549.4,4212.33,12535.8,5265.97,-0.374061,-1.33251,0.176942,-0.0755371,-0.0577612,-0.207267,3420.11,11078.7,4125.7,0,0,0,512,512,15744,1606490000
6325,1,35.072,151.552,15682.8,18474300.0,137980000.0,31889700,4296.17,11741.6,16667.6,4296.03,11740.6,5644.27,-0.21278,-1.13139,-0.0665956,-0.0545057,-0.0231338,-0.192186,3478.48,10021.2,4553.98,0,0,0,0,0,15744,1606490000
6326,1,207.104,-211.2,15624.2,11666400.0,127282000.0,27301700,3420.17,11278.3,16473.9,3413.9,11276.3,5222.49,-0.455278,-1.02237,0.00469268,-0.0657857,-0.0912708,-0.00406459,2800.24,9597.34,4132.61,0,0,0,256,0,15616,1606490000
6327,1,329.984,-178.176,15673.6,6823320.0,126887000.0,26545200,2631.61,11260.2,16497.9,2610.84,11258.8,5149.63,0.0312258,-0.928057,0.0484279,0.0668032,-0.0356533,-0.0103233,2109.48,9462.14,4109.48,0,0,0,256,-384,15360,1606490000
6328,0,323.328,-262.144,15836.4,7109100.0,122736000.0,27327500,2684.5,11076.2,16676.1,2664.96,11073.1,5224.96,0.244966,-0.89356,0.0285164,0.0488168,0.0218207,-0.15962,2135.38,9262.12,4183.58,0,0,0,512,-256,15872,1606490000
6329,1,138.496,-7.936,15569.4,6101360.0,122817000.0,31146400,2472.74,11076.7,16538.5,2468.86,11076.7,5578.1,-0.0381908,-0.88918,-0.197231,-0.103968,-0.037048,-0.122495,1964.08,9298.74,4487.73,0,0,0,256,0,15616,1606490000
6330,1,207.36,48.896,15512.8,4945830.0,118634000.0,29845400,2232.46,10886.6,16445.8,2222.81,10886.5,5460.36,-0.187601,-0.912768,-0.250409,0.024378,-0.01362,-0.199046,1778.93,9190.88,4430.83,0,0,0,256,256,15872,1606490000
6331,1,245.248,-244.992,15973.9,6071310.0,140418000.0,29968000,2474.95,11846.4,16885.0,2462.77,11843.9,5471.56,0.252339,-1.12626,-0.127323,0.0245944,-0.0147436,-0.205139,1932.68,10221.1,4403.93,0,0,0,256,512,16128,1606490000
6332,1,223.744,-26.624,15677.4,4394920.0,141487000.0,27680500,2107.27,11888.9,16535.9,2095.36,11888.9,5258.59,0.172157,-1.13745,-0.336596,-0.183684,0.00158193,0.0137556,1649.68,10205.7,4247.86,0,0,0,256,-128,15616,1606490000
6333,1,340.48,-258.56,15844.9,4776390.0,135898000.0,28217300,2210.78,11654.6,16710.7,2184.4,11651.7,5309.34,-0.11582,-1.11635,-0.0876389,-0.0357092,0.020875,-0.156141,1736.67,10044.4,4260.82,0,0,0,256,0,15872,1606490000
6334,0,178.944,-132.864,15772.7,7511930.0,104292000.0,24946800,2745.26,10208.1,16543.9,2739.42,10207.2,4992.18,0.0253694,-0.748332,-0.268928,0.149282,-0.0473835,0.0165953,2178.46,8396.68,4042.52,0,0,0,256,256,15872,1606490000
6335,0,292.352,195.584,15749.4,7561230.0,94217800.0,20810500,2763.9,9703.7,16396.1,2748.39,9701.73,4559.57,-0.00171922,-0.642286,0.51459,-0.0398244,-0.0914273,0.0804959,2192.01,8041.23,3507.16,0,0,0,256,0,15616,1606490000
6336,0,272.896,-137.984,15896.6,5771610.0,82603200.0,16813000,2416.67,9085.13,16416.4,2401.22,9084.08,4098.31,0.0554561,-0.528248,0.297831,0.131634,-0.0762176,0.112539,1920.78,7385.74,3216.05,0,0,0,256,-256,15872,1606490000
6337,0,221.44,-620.544,15928.3,4661570.0,88526000.0,17428000,2169.32,9424.57,16465.8,2157.99,9404.12,4172.59,0.151132,-0.533173,0.367681,-0.0348644,0.0305072,0.198441,1706.43,7685.48,3266.08,0,0,0,256,-512,15744,1606490000
6338,0,359.936,-175.616,15783.7,5881000.0,115880000.0,19632200,2450.44,10760.8,16393.2,2423.86,10759.4,4428.61,-0.291492,-0.939014,0.154346,-0.129683,0.0277232,0.0613038,1951.59,9101.87,3519.94,0,0,0,512,-768,15872,1606490000
6339,0,229.888,-156.416,15765.2,7447070.0,111536000.0,22887000,2737.24,10556.9,16474.4,2727.57,10555.8,4781.65,-0.158665,-0.73138,0.0724199,0.00491943,-0.0823919,0.0667308,2177.3,8698.0,3758.85,0,0,0,256,512,15616,1606490000
6340,0,313.344,-278.016,15825.2,7619880.0,86996800.0,17983200,2776.77,9326.69,16382.9,2759.03,9322.54,4238.54,0.360718,-0.536811,0.0305884,-0.149773,0.0204182,0.174269,2184.47,7659.87,3380.84,0,0,0,512,-128,15616,1606490000
6341,0,259.584,-140.8,15810.3,7673930.0,83451600.0,20896300,2780.94,9131.7,16457.2,2768.8,9130.62,4568.96,-0.0443936,-0.37337,0.295726,-0.0706591,-0.0781297,0.0232953,2209.4,7390.13,3616.23,0,0,0,256,0,15872,1606490000
6342,0,556.288,-59.904,15570.4,11468400.0,79626600.0,21554700,3430.22,8919.12,16247.2,3384.81,8918.91,4640.39,-0.110401,-0.382363,0.320229,-0.0376567,-0.0983929,-0.0203981,2746.17,7178.92,3643.3,0,0,0,512,512,15360,1606490000
6343,0,349.952,261.12,15669.2,10678100.0,68103000.0,24211400,3284.8,8252.46,16422.9,3266.11,8248.33,4918.04,-0.306764,0.143265,-0.131878,0.0951281,0.121666,0.138305,2638.92,6503.17,3897.98,0,0,0,512,0,15488,1606490000
6344,0,427.264,-301.312,15920.1,10522600.0,106268000.0,26496000,3270.26,10307.9,16730.8,3242.23,10303.5,5144.85,-0.148524,-0.613258,0.050849,0.00247302,-0.0546695,-0.156845,2630.91,8476.99,4051.04,0,0,0,512,0,15872,1606490000
6345,0,157.952,-262.144,15534.8,7255300.0,84165200.0,23276900,2696.85,9173.32,16266.1,2692.22,9169.57,4822.2,-0.00943057,-0.285046,0.233807,0.0370019,-0.0852033,-0.0197335,2156.48,7343.18,3766.94,0,0,0,256,-256,15616,1606490000
6346,0,212.48,-489.984,15697.4,9429120.0,95273200.0,24434200,3076.5,9768.22,16456.6,3069.15,9755.92,4940.62,-0.251522,-0.441908,0.012639,-0.0991582,-0.0266989,0.178877,2487.32,7927.05,3894.73,0,0,0,256,-512,15360,1606490000
6347,0,234.496,-120.576,15662.8,8249730.0,89499400.0,19649100,2880.36,9456.45,16277.4,2870.8,9455.68,4430.51,0.0269453,-0.484263,0.173251,0.24548,-0.0649473,0.274347,2298.54,7703.66,3485.69,0,0,0,0,256,15616,1606490000
6348,0,198.4,-110.848,15759.4,6664360.0,99517700.0,18005700,2587.87,9971.48,16320.1,2580.25,9970.87,4241.19,0.0677078,-0.678052,0.17855,-0.10015,-0.070726,0.0234967,2049.19,8253.88,3342.17,0,0,0,256,256,15616,1606490000
6349,0,381.184,-144.384,15847.7,6094770.0,112668000.0,19488500,2496.79,10610.2,16450.5,2467.52,10609.2,4412.37,-0.145453,-0.935008,0.790904,0.0362984,-0.0247144,0.0774729,1994.97,8972.16,3426.37,0,0,0,256,-256,15616,1606490000
6350,0,272.128,-250.88,15949.1,3947840.0,102098000.0,23791800,2004.48,10102.4,16677.5,1985.92,10099.3,4875.24,0.347671,-0.750961,-0.0121944,0.0119504,-0.0860148,0.0730675,1550.5,8424.84,3857.87,0,0,0,256,256,16128,1606490000
6351,0,321.536,72.96,15563.3,8269640.0,103248000.0,23383700,2892.19,10156.3,16296.5,2874.26,10156.0,4833.25,-0.440221,-0.631713,0.973165,-0.0259683,-0.0981277,-0.107596,2352.91,8358.73,3638.39,0,0,0,256,0,15616,1606490000
6352,1,214.016,-25.344,15832.8,9123020.0,126699000.0,28615500,3026.5,11250.5,16711.2,3018.92,11250.4,5346.67,-0.0325689,-0.957868,0.348705,-0.0605611,0.0247359,-0.126311,2414.32,9499.65,4222.24,0,0,0,256,-256,15872,1606490000
6353,1,245.248,-37.888,15705.3,8631610.0,135916000.0,31781800,2946.71,11652.5,16685.6,2936.49,11652.5,5634.72,0.0626396,-1.06296,0.0599794,0.0984085,-0.0467944,-0.145892,2348.01,10013.3,4516.04,0,0,0,0,256,15616,1606490000
6354,1,133.632,-281.344,15764.2,7271770.0,134315000.0,25023200,2698.58,11587.0,16538.1,2695.27,11583.6,4999.82,0.198856,-1.07088,-0.263873,0.24563,-0.0304856,-0.0302283,2151.83,9934.49,4010.11,0,0,0,0,0,15616,1606490000
6355,1,298.24,-347.136,15726.8,7732050.0,163091000.0,28434200,2795.22,12769.0,16605.4,2779.27,12764.3,5329.71,0.597127,-1.26206,-0.209686,0.0445643,0.0057565,-0.156424,2190.75,11127.3,4285.6,0,0,0,256,0,15872,1606490000
6356,1,245.248,134.656,15833.1,5108280.0,136150000.0,25912000,2272.29,11663.3,16630.5,2259.02,11662.5,5087.84,0.155528,-1.05324,-0.16355,-0.0610603,-0.0756111,-0.237967,1774.51,9911.92,4085.57,0,0,0,256,512,16384,1606490000
6357,1,248.064,-346.368,15828.2,6315340.0,139609000.0,28621600,2524.0,11814.8,16707.1,2511.78,11809.7,5347.24,0.700798,-1.09382,0.0237545,0.0646913,-0.014135,-0.142293,1980.54,10130.3,4219.51,0,0,0,256,0,15872,1606490000
6358,1,242.944,-294.912,15824.4,5860350.0,150927000.0,27504700,2431.77,12282.6,16670.0,2419.6,12279.1,5241.87,0.0124587,-1.19311,-0.24372,-0.199581,-0.00702705,-0.08215,1932.36,10612.6,4205.31,0,0,0,256,0,15872,1606490000
6359,1,248.832,-229.12,15929.1,9728270.0,150753000.0,29027700,3127.37,12274.1,16814.7,3117.46,12272.0,5385.05,0.255787,-1.2188,-0.349265,0.0368185,0.0149545,-0.0202203,2435.91,10649.8,4392.02,0,0,0,256,0,15872,1606490000
6360,1,307.712,-428.544,15803.9,9092460.0,150907000.0,25840200,3029.53,12285.8,16600.5,3013.86,12278.3,5080.78,0.445151,-1.25589,0.198439,-0.169966,0.0320377,-0.0936032,2379.66,10753.2,4001.62,0,0,0,512,-896,15872,1606490000
6361,1,243.2,-27.392,15844.6,14130400.0,150106000.0,29294000,3765.03,12245.7,16742.6,3757.17,12245.6,5409.68,-0.099527,-1.29452,-0.0468745,-0.156305,-0.052744,-0.181497,3007.72,10804.9,4300.63,0,0,0,384,256,15872,1606490000
6362,1,203.264,-33.024,15572.7,22400300.0,160106000.0,31778200,4734.89,12647.0,16560.7,4730.53,12647.0,5634.4,0.275887,-1.31705,0.154351,-0.0997716,0.00505117,-0.150164,3756.79,11185.5,4443.82,0,0,0,256,0,15360,1606490000
6363,1,260.096,126.72,15788.8,17769500.0,114550000.0,31294500,4221.3,10698.2,16749.6,4213.28,10697.4,5591.35,0.0495478,-0.89475,-0.182813,-0.03196,-0.0901569,-0.0715773,3355.66,8964.63,4465.6,0,0,0,256,512,15616,1606490000
6364,1,382.976,24.832,15718.7,15754100.0,144231000.0,33829700,3985.6,12003.6,16759.2,3967.16,12003.6,5813.42,-0.316647,-1.17939,-0.114862,-0.112742,-0.0260379,-0.194465,3246.61,10398.4,4652.49,0,0,0,512,256,15872,1606490000
6365,1,248.32,-136.192,15638.8,16006900.0,131151000.0,27893100,4006.56,11447.2,16505.7,3998.86,11446.4,5278.75,-0.245557,-1.07588,0.383013,0.048977,-0.0165051,-0.152234,3224.28,9817.87,4112.07,0,0,0,256,0,15616,1606490000
6366,0,58.112,-291.84,15691.8,9737470.0,113130000.0,24309900,3119.47,10634.9,16447.4,3118.93,10630.9,4928.04,-0.0511561,-0.830401,0.326116,-0.1663,-0.0311037,-0.0722339,2488.74,8909.09,3919.13,0,0,0,256,-256,15616,1606490000
6367,1,123.392,-164.608,15810.8,17584100.0,135013000.0,27919100,4193.06,11614.8,16669.5,4191.24,11613.7,5281.21,-0.116697,-1.12441,0.0713525,-0.065746,-0.0390112,-0.0382263,3357.73,9998.81,4181.64,0,0,0,256,-256,15616,1606490000
6368,1,342.272,-131.072,15811.8,18003100.0,118754000.0,37598500,4254.68,10892.8,16958.0,4240.89,10892.0,6128.69,0.263326,-0.836426,2.6948,0.00249978,-0.0357538,-0.548099,3348.93,9115.45,4666.47,0,0,0,256,256,15872,1606490000
6369,1,288.0,180.48,15828.2,14917000.0,147663000.0,24819000,3871.05,12146.9,16593.0,3860.32,12145.6,4979.38,0.0391333,-1.25018,-0.132021,-0.0595899,-0.0422999,-0.00115982,3057.6,10589.0,3974.66,0,0,0,256,256,15872,1606490000
6370,1,241.92,-270.336,15711.5,21380700.0,127066000.0,31460800,4627.95,11270.0,16681.7,4621.62,11266.7,5606.19,-0.48232,-1.0348,0.364006,0.00275697,-0.00749212,-0.147768,3778.5,9576.02,4366.78,0,0,0,256,-256,15616,1606490000
6371,1,302.848,-117.504,15784.4,11847000.0,140217000.0,26416100,3453.52,11836.0,16599.4,3440.22,11835.4,5137.09,-0.186427,-1.1402,-0.196897,-0.157854,-0.023852,-0.0945801,2761.06,10207.9,4104.11,0,0,0,256,0,15872,1606490000
6372,0,326.912,-286.464,15934.5,6391710.0,117297000.0,23918100,2547.98,10828.7,16667.4,2526.92,10824.9,4888.17,0.260068,-0.941898,-0.0524014,0.0659264,0.012551,0.0440514,1987.04,9106.24,3903.09,0,0,0,256,-256,15872,1606490000
6373,0,266.752,-319.488,15723.3,8096960.0,126759000.0,26120900,2856.57,11257.6,16532.3,2844.09,11253.1,5108.31,-0.148031,-0.859909,-0.117404,0.137924,-0.0299312,-0.0623009,2298.03,9416.82,4118.35,0,0,0,256,0,15872,1606490000
6374,1,241.408,281.088,15553.3,5128320.0,119879000.0,26148100,2276.28,10947.0,16371.5,2263.45,10943.4,5110.96,0.0164674,-0.870987,-0.14898,0.132291,-0.0417786,-0.0816923,1794.45,9155.17,4130.3,0,0,0,256,256,15616,1606490000
6375,0,183.296,-488.96,15746.8,4590490.0,127192000.0,27006700,2149.3,11282.9,16581.4,2141.47,11272.3,5194.2,-0.14925,-0.99373,-0.124519,-0.104255,0.0307306,-0.109184,1711.38,9572.44,4195.06,0,0,0,256,-1024,15872,1606490000
6376,1,203.264,-88.064,15651.1,7661320.0,142754000.0,31794500,2773.98,11942.3,16634.9,2766.52,11942.0,5635.84,0.108889,-1.11167,-0.269685,0.119418,-0.0339901,-0.00684633,2207.02,10280.6,4548.19,0,0,0,0,-384,15616,1606490000
6377,0,176.64,-124.16,15953.9,6091760.0,126708000.0,26869200,2473.23,11251.5,16774.1,2466.91,11250.8,5180.96,0.313098,-1.009,0.0205572,0.115326,-0.0443926,-0.282292,1933.84,9540.09,4172.08,0,0,0,256,0,16384,1606490000
6378,1,159.744,-238.08,15569.4,7430080.0,131349000.0,23436400,2729.13,11457.5,16304.0,2724.45,11455.0,4838.69,0.378114,-1.07303,0.1259,-0.0720071,0.00384872,-0.0433568,2139.78,9845.91,3826.64,0,0,0,256,0,15360,1606490000
6379,0,264.96,-246.016,15543.8,6323320.0,118779000.0,26057600,2527.29,10895.9,16359.8,2513.36,10893.1,5102.12,-0.160899,-0.879062,0.133844,0.0406219,-0.047213,-0.0843609,2015.62,9220.7,4007.48,0,0,0,256,256,15616,1606490000
